vessel_id,mmsi,vessel_name,latitude,longitude,start_distance_from_port_km,end_distance_from_port_km,start_distance_from_shore_km,end_distance_from_shore_km,start,end,event_type,label
afd78aee4-486b-d2c1-bea1-586231caf324,994116068,KSM-68            9V,-5.2373,-23.7424,953.105688,992.062,953.0,992.0,2023-12-27T06:57:52.000Z,2024-01-02T23:19:37.000Z,loitering,1
56ba22a52-26b9-af8e-9c9d-a24b6e1e16f8,664314147,"M!2,5 1 - 2  100%",-8.913,52.4862,526.893312,497.465875,193.0,136.0,2023-12-27T06:58:04.000Z,2024-01-02T07:14:08.000Z,loitering,1
052f0a7c5-5db5-ca3c-486b-7cba25c84420,412448009,MINFUDINGYUYUN08822,31.0942,127.0483,229.55717199999998,226.794453,158.0,157.0,2023-12-27T06:58:05.000Z,2024-01-01T05:40:02.000Z,loitering,1
987fe3e7c-cd98-6ef2-3614-af231a9254e9,994167724,994167724         9V,8.8012,-28.4235,817.28925,786.341188,793.0,762.0,2023-12-27T06:58:19.000Z,2024-01-02T19:52:26.000Z,loitering,1
e2ddbbc51-1090-5306-01ba-02418f9b24f1,414086000,GUO YUAN 20,29.5119,122.6839,21.672990000000002,21.672990000000002,44.0,44.0,2023-12-27T06:58:45.000Z,2024-01-05T22:59:18.000Z,loitering,1
a527791a4-463f-bd0e-cd63-eb1c040f9900,994030396,994030396         9V,-3.9151,60.938,575.904812,561.643375,565.0,553.0,2023-12-27T06:59:09.000Z,2024-01-01T23:52:03.000Z,loitering,1
65fbcaac1-1d75-590e-16ea-5fa52b9b6729,168804137,BUOY-11  100%,-2.3095,-21.4987,988.6530620000001,1013.60675,987.0,1012.0,2023-12-27T06:59:28.000Z,2024-01-04T02:01:54.000Z,loitering,1
7cd198ca5-5c94-b5af-f403-a80d5f35ceb4,210233294,02332-94-80%,33.2255,123.9031,145.149984,146.574094,144.0,145.0,2023-12-27T07:00:36.000Z,2024-01-01T01:01:58.000Z,loitering,1
40e3198ec-c587-7cbd-09a7-daf3f95f895d,212168905,,31.2986,122.7254,5.850855999999999,5.850855999999999,48.0,48.0,2023-12-27T07:02:25.000Z,2024-01-08T05:14:38.000Z,loitering,1
47483f059-93bb-0a50-1501-6b5a12ee859c,412013608,TIELDYF00136-08-84%,25.7024,120.7738,63.129211000000005,63.129211000000005,76.0,76.0,2023-12-27T07:05:35.000Z,2024-01-01T03:35:16.000Z,loitering,1
e1bd7a5d0-0f09-cb38-8e07-c49494026f2c,510966735,,34.5404,123.8915,119.417922,120.38731200000001,118.0,119.0,2023-12-27T07:07:37.000Z,2024-01-02T03:41:36.000Z,loitering,1
a8536c129-9da9-aa81-181c-a364e099f871,710001970,C-TUFAO,-21.8798,-39.8562,1.111949,1.111949,116.0,116.0,2023-12-27T07:09:18.000Z,2024-01-03T16:53:58.000Z,loitering,1
823f1366e-e199-50da-f3d9-96e543d3b40e,910468907,04689-07-49%,29.711,123.0306,42.562418,33.390324,69.0,37.0,2023-12-27T07:11:05.000Z,2024-01-02T09:54:35.000Z,loitering,1
e57195448-88f3-30c7-7187-05de4c5254c1,100468909,04689-9-56%,29.7113,123.0298,42.562418,33.390324,69.0,37.0,2023-12-27T07:11:18.000Z,2024-01-02T09:56:58.000Z,loitering,1
baf749e7e-ec7a-2796-b028-1607f34fb54e,910465814,04658-14-78%,29.7258,123.0705,46.137218999999995,29.895752,72.0,37.0,2023-12-27T07:12:23.000Z,2024-01-01T18:58:29.000Z,loitering,1
c1a906ab8-8139-4c13-75a7-4c23d3ae0052,603285009,SUGANYU03285-9_7.7V,34.5969,123.9533,118.185477,108.83875,117.0,108.0,2023-12-27T07:13:47.000Z,2024-01-01T12:21:52.000Z,loitering,1
556a6f126-6268-71d4-61bc-af5352658068,28829102,,33.5673,124.0427,113.974211,113.974211,111.0,111.0,2023-12-27T07:15:40.000Z,2024-01-02T15:11:02.000Z,loitering,1
b223b10a4-4760-f8ab-3176-5a5881260f50,312477000,MARIDIVE 703,34.3908,11.8746,62.500175999999996,60.975883,64.0,64.0,2023-12-27T07:21:58.000Z,2024-01-06T09:57:23.000Z,loitering,1
6ebba208f-fc0b-a762-df6e-a363974d513d,412893310,TIELONG68933-10-94%,22.5068,116.7157,50.709602,55.109156000000006,51.0,56.0,2023-12-27T07:24:07.000Z,2024-01-02T01:49:57.000Z,loitering,1
1e44463f0-00af-9a3b-996a-d36efa7cfce1,223300463,04658---6-81%,29.7307,123.0712,46.632199,27.927902,73.0,36.0,2023-12-27T07:28:27.000Z,2024-01-01T04:58:41.000Z,loitering,1
f6d80260f-f116-5ae0-a92f-11964de65810,210268807,02688-07-69%,33.8339,123.7547,129.632734,129.632734,126.0,126.0,2023-12-27T07:31:38.000Z,2024-01-02T02:50:13.000Z,loitering,1
89564b091-16a3-c776-5edc-731e7596a000,525101379,SIDO TAMBAH LANCAR,-6.0518,136.6981,103.70119500000001,141.25657800000002,106.0,145.0,2023-12-27T07:41:42.000Z,2024-01-06T12:21:08.000Z,loitering,1
c6a917385-554a-f466-df1e-174366b3854a,994037952,994037952         9V,-9.9379,138.5685,226.546641,252.072594,166.0,171.0,2023-12-27T07:43:48.000Z,2024-01-02T00:11:59.000Z,loitering,1
77d3c31cd-da43-77c0-78e4-e710e7b494ea,200218802,TIELONG188-0-84%,25.6682,120.7621,65.30703100000001,65.30703100000001,74.0,74.0,2023-12-27T07:44:43.000Z,2024-01-01T03:43:21.000Z,loitering,1
7f79cc927-7894-82d1-a003-ffc29aa27cdc,123009359,LUCHENGYU60098-3-59%,35.4518,120.7848,30.931583999999997,34.15223,48.0,51.0,2023-12-27T07:45:14.000Z,2024-01-02T01:13:43.000Z,loitering,1
28059e166-6057-4e0b-7ae1-398f2995277b,80901044,HOSM WANG WEI YI 7V7,33.2423,123.9006,145.17379699999998,145.17379699999998,144.0,144.0,2023-12-27T07:49:03.000Z,2024-01-01T16:57:03.000Z,loitering,1
79553afaa-afae-8702-a339-f214138cd780,374954000,CRIMSON JADE,30.3237,123.4915,55.101875,52.760847999999996,57.0,54.0,2023-12-27T07:49:07.000Z,2024-01-02T23:53:39.000Z,loitering,1
a918f6c9c-c53c-2ff5-5c09-3712189b8016,357370000,BUNUN BENEFIT,32.66,136.0221,67.670117,131.21332800000002,64.0,129.0,2023-12-27T07:50:47.000Z,2024-01-03T16:59:19.000Z,loitering,1
b43f2905e-ecbc-48d4-5e3c-17cb9a81c561,994230161,994230161         9V,8.7982,-28.2438,806.003688,778.1485620000001,782.0,754.0,2023-12-27T07:52:10.000Z,2024-01-02T05:54:55.000Z,loitering,1
1af7b8551-1aeb-e3fb-6390-3928794d58ff,994090015,VK2-15            9V,-3.2029,59.3838,418.680156,409.647,413.0,404.0,2023-12-27T07:52:40.000Z,2024-01-02T21:37:50.000Z,loitering,1
44e89d3ef-f850-9fca-9608-281ac32eb2fe,664304733,"M!2,5 1 - 5  100%",-8.935,52.5772,536.3058120000001,497.673094,202.0,145.0,2023-12-27T07:53:13.000Z,2024-01-02T14:40:08.000Z,loitering,1
98ca1f276-6d72-3ae2-0d17-83e86c6fb386,23860003,ZHEDAIYU02386-3_8.1V,33.6068,124.0632,109.453625,110.783586,107.0,108.0,2023-12-27T07:55:44.000Z,2024-01-02T00:51:30.000Z,loitering,1
0988c9fc8-879d-72e2-ab35-1f1fe47e6da1,18705990,MARLU 8 NET 1  100%,-9.2057,52.5981,506.601125,487.150219,178.0,167.0,2023-12-27T07:55:51.000Z,2024-01-01T19:26:11.000Z,loitering,1
adecbe74c-c353-8b9e-8515-cbd558a59da7,980402112,SUQIYU04201-12_8.0V,31.1978,122.6385,0.9504170000000001,1.111949,45.0,28.0,2023-12-27T07:58:43.000Z,2024-01-16T23:12:28.000Z,loitering,1
ce13e59cf-f0e8-1b3a-e2f9-eb6cd643a72f,123059165,AISBUOY_DOBLANG-195%,-10.0295,138.1712,268.634125,244.92720300000002,188.0,168.0,2023-12-27T07:58:56.000Z,2024-01-03T03:55:23.000Z,loitering,1
a1754bc6c-cf14-5f7d-32b3-3e3c2c4f61f4,311210003,YOULONG-31121-03-99%,37.6628,123.1426,50.032734,50.032734,48.0,48.0,2023-12-27T07:59:21.000Z,2024-01-10T08:08:10.000Z,loitering,1
b32f7d219-9ad6-fe98-a970-31f2addbd97b,994230347,994230347         9V,8.8034,-28.2864,809.905,778.321625,786.0,754.0,2023-12-27T07:59:52.000Z,2024-01-02T22:14:33.000Z,loitering,1
ab0d9f1e4-4594-ebd9-e12a-8a945e39a821,658880034,TIELONG65888-34-66%,22.315,116.2962,65.031121,66.00357799999999,60.0,61.0,2023-12-27T08:02:38.000Z,2024-01-04T08:10:04.000Z,loitering,1
3b3913674-4e6b-edf5-1d02-c89dd0d7d789,223400837,SUQIYU01612-59-73%,32.4203,123.4569,142.570141,141.972328,164.0,163.0,2023-12-27T08:12:50.000Z,2024-01-01T01:44:06.000Z,loitering,1
af2956842-25d4-a519-b576-4084278bf4af,67988074,MINLIANYU67988-74,34.0975,123.9469,108.778672,109.743227,104.0,105.0,2023-12-27T08:12:50.000Z,2024-01-01T08:20:55.000Z,loitering,1
6650745d6-6229-e389-35a8-cc3996b9adf3,994210465,MY5-05            9V,9.916,-29.9774,838.399875,787.6834379999999,811.0,761.0,2023-12-27T08:15:44.000Z,2024-01-02T00:11:38.000Z,loitering,1
908060ee4-44f9-5b05-a450-5ccf17086c36,41166543,,33.26,123.8997,143.062609,144.528109,141.0,143.0,2023-12-27T08:19:26.000Z,2024-01-01T16:26:03.000Z,loitering,1
393284472-209d-72e7-50b3-04a14856ae6b,223402661,18118-12-99%,30.93,127.0717,230.51431200000002,233.584875,165.0,172.0,2023-12-27T08:28:00.000Z,2024-01-01T07:57:58.000Z,loitering,1
3ea152752-280c-40ab-8c4f-91a8b03e48c5,525900774,KM CAHAYA MAKMUR,-7.5126,100.9073,435.815969,420.326875,272.0,267.0,2023-12-27T08:30:05.000Z,2024-01-01T05:20:59.000Z,loitering,1
84a3677bc-c7cc-a7e8-c860-637e7d0aa4f1,101991099,HAIMENYU01991-99 8V0,32.4342,123.5575,148.31125,151.653438,171.0,175.0,2023-12-27T08:30:11.000Z,2024-01-01T10:13:31.000Z,loitering,1
298f74a41-1242-951c-dd61-17a15bb89047,30326802,SURUYU03268-02_8.1V,32.396,123.5596,147.114953,145.66157800000002,172.0,171.0,2023-12-27T08:34:49.000Z,2024-01-01T01:43:16.000Z,loitering,1
18a53a927-759d-8bcf-5da9-1983d510e6f5,96891310,TIELONG68913+10-55%,24.9081,119.9488,46.90225,40.613098,50.0,44.0,2023-12-27T08:35:04.000Z,2024-01-07T00:32:03.000Z,loitering,1
081e4a2a7-776a-4742-361f-9722ab66ea66,994127039,994127039         9V,-6.0881,-20.8911,741.095062,743.529188,741.0,744.0,2023-12-27T08:37:56.000Z,2024-01-03T19:13:36.000Z,loitering,1
0de6e5a5a-a390-ed5e-4d03-daefdb77e34f,412411406,ZHESHENGYU13182,31.7146,123.2435,73.51297699999999,71.542734,109.0,107.0,2023-12-27T08:40:28.000Z,2024-01-01T02:53:06.000Z,loitering,1
7956deb9d-d8f7-7a21-bf8e-7012949643f2,629523,,33.9114,124.0285,107.862734,99.015828,103.0,95.0,2023-12-27T08:43:23.000Z,2024-01-01T09:09:36.000Z,loitering,1
d523e9e54-4a6b-4a5d-75fe-f450095e9f36,20109962,SUQIYU01399---62 7V9,32.3796,123.484,140.414,140.414,164.0,164.0,2023-12-27T08:45:32.000Z,2024-01-01T00:53:25.000Z,loitering,1
e415a6863-37f8-5f2b-868a-0b9c6161c964,904206012,42060-12-96%,32.3038,124.7278,182.738953,167.238609,181.0,166.0,2023-12-27T08:50:13.000Z,2024-01-03T03:42:58.000Z,loitering,1
006e5809c-c315-b114-715e-76879f80ef37,221217002,12170-2-81%,30.9403,127.0688,229.79404699999998,233.584875,164.0,172.0,2023-12-27T08:52:11.000Z,2024-01-01T06:55:16.000Z,loitering,1
60f3b2b6a-a81c-8414-5b1e-9e65bb6691cf,888800013,ZHEDAIYU58111-5,33.4859,123.8337,135.33775,135.33775,133.0,133.0,2023-12-27T08:54:15.000Z,2024-01-01T01:52:33.000Z,loitering,1
6217bfba7-766c-020e-ad42-faaac473d97e,413585802,LYY53777-02-99%,33.4883,123.8506,132.160016,135.303,130.0,133.0,2023-12-27T08:58:13.000Z,2024-01-01T01:58:21.000Z,loitering,1
81a2f017a-acee-370f-668a-9c3b8c1b0f9e,620594,,33.4419,123.8502,136.407078,136.407078,134.0,134.0,2023-12-27T08:58:24.000Z,2024-01-01T02:04:10.000Z,loitering,1
209924d4f-f77f-8c10-2171-bbcaf78f8899,222900966,ZHEDAIYU04225-A7-77%,34.0306,123.9606,107.827711,107.827711,103.0,103.0,2023-12-27T08:58:41.000Z,2024-01-01T09:22:09.000Z,loitering,1
0490e220d-dfa0-d459-99b8-b91ef1084d45,352683000,HUNTER QUEEN,-21.9802,-39.8626,1.031779,2.3417130000000004,115.0,117.0,2023-12-27T08:59:05.000Z,2024-01-02T11:59:05.000Z,loitering,1
c62934abd-dc9d-3042-b862-422048784355,565442000,BRITOIL 21,28.3024,49.7682,7.621199,5.143934,64.0,64.0,2023-12-27T08:59:06.000Z,2024-01-01T13:56:38.000Z,loitering,1
90b1b9080-0960-740e-d0de-703345e16a49,311031900,SEVEN BOREALIS,28.3845,49.5962,0.0,2.9629589999999997,85.0,68.0,2023-12-27T08:59:21.000Z,2024-01-06T10:58:55.000Z,loitering,1
6401f206f-faa2-646b-ee4c-d98d77912ef5,412420571,ZHEDAIYU03543,32.2426,125.0474,156.348156,154.223,154.0,152.0,2023-12-27T09:05:00.000Z,2024-01-02T07:44:09.000Z,loitering,1
d0d8500f3-3fe4-8def-0ad0-fa210e35e565,123024395,AIS BUOY JANGKRIK78%,-6.8355,136.3848,152.702531,176.95439100000002,148.0,175.0,2023-12-27T09:10:11.000Z,2024-01-06T02:46:26.000Z,loitering,1
c72812ce3-37a3-fa67-28f0-e198c2bc6a61,26225634,,33.521,123.9201,126.40267999999999,126.40267999999999,124.0,124.0,2023-12-27T09:13:56.000Z,2024-01-01T01:41:55.000Z,loitering,1
13fe19277-7c0c-9a66-eacd-1db130b17d53,101118030,11180-30-83%,27.3536,123.3917,176.820438,180.72009400000002,166.0,154.0,2023-12-27T09:21:56.000Z,2024-01-01T09:53:56.000Z,loitering,1
44473fd2f-ff7e-74a8-4e5b-3ff63933b7f3,101118037,ZHE YU YU 11180--37,27.4018,123.3705,176.820438,175.007875,166.0,166.0,2023-12-27T09:22:42.000Z,2024-01-01T04:52:38.000Z,loitering,1
998100ec9-9b0b-43c7-b476-9708768fd041,101118035,11180-35-77%,27.3925,123.3833,176.820438,178.250594,166.0,163.0,2023-12-27T09:24:00.000Z,2024-01-01T04:53:52.000Z,loitering,1
d525c421a-acdd-504c-9074-1836e0c0bff5,13997307,SUQIYU01399-07_8.1V,32.3875,123.5084,143.119469,143.119469,167.0,167.0,2023-12-27T09:29:37.000Z,2024-01-01T01:46:03.000Z,loitering,1
b0e24d6da-a2ed-a476-9a09-0a6f6962993e,412416322,ZHELINGYU88198,29.0945,122.7125,45.901968999999994,52.375358999999996,46.0,53.0,2023-12-27T09:31:47.000Z,2024-01-02T23:01:54.000Z,loitering,1
f6387b8ce-eeed-e2d5-a92a-faed201a8037,25650046,SUGANYU02565-46_7.9V,31.5478,125.529,196.694094,202.008562,193.0,198.0,2023-12-27T09:31:59.000Z,2024-01-02T03:38:33.000Z,loitering,1
d16881eec-cf98-8d17-82cb-f5c6e373858f,168001014,SUQIYU16800#014_7.7V,27.5373,124.0227,200.478859,240.525969,202.0,84.0,2023-12-27T09:33:52.000Z,2024-01-04T05:40:31.000Z,loitering,1
d859d9573-3015-948e-fb93-6e810fad1eb4,801182028,82028-11-80%,29.0837,122.7133,45.940613,52.087848,46.0,52.0,2023-12-27T09:35:41.000Z,2024-01-03T16:37:51.000Z,loitering,1
962ec30c7-75e0-bb4a-ad49-a2c919129c1f,506706109,KO DAW CHAW(1)  100%,15.1473,95.6287,183.381438,174.739969,72.0,64.0,2023-12-27T09:37:05.000Z,2024-01-01T23:53:41.000Z,loitering,1
95302758a-affe-5510-f655-2d78a9eb7a9c,101118034,11180-34-90%,27.3529,123.394,176.964625,181.481156,165.0,155.0,2023-12-27T09:37:34.000Z,2024-01-01T09:43:08.000Z,loitering,1
3045195b8-8d1b-361c-f660-016198ae5fbd,101118032,11180-32-87%,27.3717,123.3957,176.964625,180.711906,165.0,159.0,2023-12-27T09:37:54.000Z,2024-01-01T08:59:11.000Z,loitering,1
1e0680cbf-f2bb-2787-37a1-8df638bb48f5,91800350,KM88_2 89%,10.0292,-32.2902,950.9536879999999,1057.433,923.0,1029.0,2023-12-27T09:39:13.000Z,2024-01-11T01:29:02.000Z,loitering,1
4fbfd54cf-fe78-efb2-25b5-1cbf57766013,201118038,11180-38-87%,27.3333,123.3734,176.964625,178.490672,165.0,151.0,2023-12-27T09:40:06.000Z,2024-01-01T03:33:19.000Z,loitering,1
2b381cf83-342f-5f40-80a2-75db3e67cc04,890002048,TAIXIANG2-48 73%,-9.3417,41.8273,230.947078,177.864844,215.0,162.0,2023-12-27T09:41:44.000Z,2024-01-02T08:29:14.000Z,loitering,1
99ee80f09-9587-9413-f623-543a5d17bf91,123046261,11128-21-99%,27.1989,123.3972,182.501625,183.176797,142.0,143.0,2023-12-27T09:45:29.000Z,2024-01-01T07:57:53.000Z,loitering,1
70f27a072-21ac-4d7e-f9f3-368ed3069c73,994008385,BUOY-05           9V,-2.1859,-137.7159,780.565875,774.58925,701.0,713.0,2023-12-27T09:46:12.000Z,2024-01-01T02:13:06.000Z,loitering,1
d80fba1ed-d896-d895-163c-54547c135758,413333318,TIELONG33333-99%,25.5649,120.4856,42.079207000000004,66.856281,41.0,73.0,2023-12-27T09:48:46.000Z,2024-01-04T10:44:26.000Z,loitering,1
698e05c31-1931-bf29-1b06-ea9184d9bc70,412146648,TIELONG61466-48-89%,25.5686,120.4798,44.04216,64.667039,43.0,74.0,2023-12-27T09:49:13.000Z,2024-01-04T09:44:39.000Z,loitering,1
b405425bc-c333-190b-46f8-db7d4d42e1c4,123046420,11128-10-81%,27.2122,123.3695,181.26215599999998,178.79507800000002,144.0,146.0,2023-12-27T09:51:20.000Z,2024-01-01T03:55:27.000Z,loitering,1
2f6f25aaa-a249-cf51-ea2d-8a5cad5bed51,100000918,07714-16-63%,31.7076,125.7269,176.180016,171.381344,172.0,167.0,2023-12-27T09:51:46.000Z,2024-01-01T11:55:22.000Z,loitering,1
0b4cbf927-7b7d-09f0-da7d-1aedf653c148,123038591,11128-43-99%,27.2144,123.3692,181.26215599999998,178.79507800000002,144.0,146.0,2023-12-27T09:52:01.000Z,2024-01-01T03:53:57.000Z,loitering,1
cfce07a97-7239-c7d6-b05f-8c16a9418dd3,123035877,11128-17-92%,27.2255,123.3931,181.26215599999998,182.831859,144.0,148.0,2023-12-27T09:52:11.000Z,2024-01-01T08:56:47.000Z,loitering,1
7eda7b2a6-6916-3740-9d69-27252f708b7c,128200826,ZHEYUYU11128-26-72%,27.2126,123.3699,181.26215599999998,178.79507800000002,144.0,146.0,2023-12-27T09:52:16.000Z,2024-01-01T03:56:09.000Z,loitering,1
b96dd9555-5271-0b81-563c-744b1c8ca6a9,802811128,11128-28-99%,27.1129,123.3733,181.26215599999998,186.38803099999998,144.0,124.0,2023-12-27T09:52:36.000Z,2024-01-02T06:58:14.000Z,loitering,1
573568998-8cbb-2ba1-247a-6430e04808b2,687998789,ZHEDAIYU04225-102,34.023,123.9624,106.94171899999999,107.827711,102.0,103.0,2023-12-27T09:53:20.000Z,2024-01-01T08:25:14.000Z,loitering,1
6a0dcfc2a-abad-3bce-5419-963f864e9dfb,10678323,,34.0471,123.9504,107.79207000000001,109.634648,103.0,105.0,2023-12-27T09:53:28.000Z,2024-01-01T07:45:21.000Z,loitering,1
89a185a64-4f3b-806a-7c20-355e1d3ca44d,668986058,TIELONG68986-58-77%,22.2759,116.1861,69.512344,60.312839999999994,67.0,57.0,2023-12-27T09:53:35.000Z,2024-01-02T06:45:58.000Z,loitering,1
b94415d53-3040-0b7d-2f0e-3116d83fc186,306197315,TIELONG61973-B15-71%,25.4752,120.2377,44.281898,29.119758,44.0,30.0,2023-12-27T09:54:09.000Z,2024-01-01T23:30:31.000Z,loitering,1
9ece0c4c2-22a2-74e8-898f-9579fafe0d7c,100001044,ZHE DAI YU 04277-13,34.0406,123.9517,107.79207000000001,109.64675,103.0,105.0,2023-12-27T09:54:29.000Z,2024-01-01T08:44:16.000Z,loitering,1
46d20f93c-cc98-4376-22fd-21fa7242de3f,506107744,YE YE THAUNG-3  100%,15.1729,95.5587,183.261875,176.30095300000002,66.0,61.0,2023-12-27T09:54:39.000Z,2024-01-03T00:22:56.000Z,loitering,1
85a12bbea-a7c9-8cf6-0d2b-7faeff1bd7dc,412146667,TIELONG61466-67-72%,25.4359,120.2462,47.209133,30.123889,47.0,31.0,2023-12-27T09:54:57.000Z,2024-01-01T23:40:50.000Z,loitering,1
1edb4f7bf-fe44-360d-28fd-b6d404cf68a8,222222212,ZHEDAIYU042235-E5,34.0489,123.9602,107.79207000000001,107.79207000000001,103.0,103.0,2023-12-27T09:55:16.000Z,2024-01-01T08:48:50.000Z,loitering,1
8843f0dbb-bd21-4146-f4f7-2bef6d835567,6259518,,34.0466,123.96,107.79207000000001,107.79207000000001,103.0,103.0,2023-12-27T09:55:53.000Z,2024-01-01T08:44:37.000Z,loitering,1
547f38327-7f80-3836-d7dd-9d64d42a56c0,223401122,ZHELIN12358-19-89%,29.3939,122.8424,36.153559,43.423391,59.0,64.0,2023-12-27T09:56:02.000Z,2024-01-01T11:45:34.000Z,loitering,1
796fa69ed-dce0-8e83-da9a-d79800584ee7,564300000,YOU SHEN 10,20.9838,87.9266,3.82698,3.82698,62.0,62.0,2023-12-27T09:57:39.000Z,2024-01-06T03:48:54.000Z,loitering,1
7fb73a171-18d7-4bbd-c7d4-485842035131,631125026,BUOY-26-99%,-8.8565,-7.0455,799.459562,796.721875,794.0,789.0,2023-12-27T09:57:58.000Z,2024-01-03T21:25:31.000Z,loitering,1
6999a8b80-0e35-97ce-6404-4f79de365be5,123038441,11128-36-96%,27.2139,123.3682,180.98482800000002,178.79507800000002,145.0,146.0,2023-12-27T09:58:09.000Z,2024-01-01T03:54:55.000Z,loitering,1
0a53a0e4c-c114-bb22-7200-44174d5c7f59,123036055,11128-41-96%,27.202,123.389,180.98482800000002,183.176797,145.0,143.0,2023-12-27T09:58:29.000Z,2024-01-01T07:52:29.000Z,loitering,1
afb975bd6-612b-c07c-40c2-6a035844b092,123048948,11128-25-99%,27.1976,123.3878,180.98482800000002,183.45771900000003,145.0,142.0,2023-12-27T09:58:44.000Z,2024-01-01T07:43:29.000Z,loitering,1
8b21182bb-bc2c-ebad-2530-76c770046b4d,413158071,TIELONG61580-99%,26.3754,121.6496,111.22866400000001,107.645016,93.0,90.0,2023-12-27T09:58:51.000Z,2024-01-04T08:42:08.000Z,loitering,1
d5234e30a-a819-41cc-b5e9-0cd6c5fe6aad,123046348,11128-20-99%,27.2038,123.3898,180.98482800000002,183.176797,145.0,143.0,2023-12-27T09:59:02.000Z,2024-01-01T07:56:18.000Z,loitering,1
eac418c4e-e2dc-8591-5dc6-314ba465012b,777777715,ZHEDAIYU04225-E1,34.0411,123.9599,107.79207000000001,107.804164,103.0,103.0,2023-12-27T09:59:05.000Z,2024-01-01T08:11:20.000Z,loitering,1
4ebcf2a6b-b014-7187-5955-f2b088fcb225,506106732,,15.1967,95.5761,183.998156,169.257484,70.0,53.0,2023-12-27T09:59:42.000Z,2024-01-01T08:56:40.000Z,loitering,1
7ae254446-6cf3-2e24-f8b2-04a9df4b01cb,631125030,BUOY-30-99%,-8.8586,-7.048,801.607938,795.443812,796.0,790.0,2023-12-27T10:04:14.000Z,2024-01-03T23:22:35.000Z,loitering,1
c88812c51-1fbb-8921-c641-b781b1b0c6bb,993202014,BUOY-14           9V,7.5522,-28.4073,943.3795,903.461188,920.0,879.0,2023-12-27T10:04:59.000Z,2024-01-04T06:12:21.000Z,loitering,1
ec97b0b56-662f-97bd-2f6e-76b3ce42c162,168804125,BUOY-19  82%,-2.0839,-21.5837,1007.6323120000001,1040.972312,1006.0,1040.0,2023-12-27T10:06:46.000Z,2024-01-03T22:41:48.000Z,loitering,1
292a80cbe-eb54-a54c-7a65-1eeb68bf3d3c,61538003,TIELONG61538-3-50%,26.3495,121.6878,114.84464100000001,114.82282000000001,87.0,88.0,2023-12-27T10:07:36.000Z,2024-01-02T10:57:12.000Z,loitering,1
22d2ec377-718b-cf9b-2cf6-6cd7fd1c19f7,543122258,LIN12225-8-91%,29.3515,122.8914,44.881527,46.873047,65.0,67.0,2023-12-27T10:07:55.000Z,2024-01-01T18:35:38.000Z,loitering,1
f154f295b-b8cb-2028-1a1b-a964fbf9b5e8,168800888,BUOY-LC16  100%,-5.8357,-18.921,585.760125,511.615094,586.0,512.0,2023-12-27T10:09:38.000Z,2024-01-02T11:35:04.000Z,loitering,1
4759c9efd-d4f6-bc12-6059-a1960e1c6c0b,658790003,65879--3--TIELONG99%,24.0089,118.675,33.740086000000005,45.95591,48.0,55.0,2023-12-27T10:10:47.000Z,2024-01-04T22:20:37.000Z,loitering,1
51fa402e4-4d12-2e1f-9e6c-a62edad6d2dc,108060339,IMULA 0881 TLE NET 3,9.3621,83.355,278.32559399999997,222.00703099999998,268.0,220.0,2023-12-27T10:12:41.000Z,2024-01-01T03:57:04.000Z,loitering,1
b606d968e-eefb-d602-2686-74493a2f69ca,994092038,994092038         9V,-5.7664,-20.4615,721.886375,694.480375,722.0,695.0,2023-12-27T10:14:50.000Z,2024-01-02T10:43:26.000Z,loitering,1
e734b24a2-2dea-01f6-1521-193006f79762,112520922,ZHEYUYU11125-22-74%,27.1811,123.3984,181.55878099999998,185.48809400000002,133.0,149.0,2023-12-27T10:22:06.000Z,2024-01-01T08:59:22.000Z,loitering,1
f802ee666-6631-a005-e927-1f7016325196,183608,LONGLINE BUOY 08-89%,-5.5882,62.5969,758.5305,768.4959379999999,699.0,736.0,2023-12-27T10:24:53.000Z,2024-01-01T18:55:52.000Z,loitering,1
4adf177d8-897e-0b9b-eee4-6dc76de16348,574128139,KIEM NGU - 468,7.9058,112.935,182.412656,182.412656,248.0,248.0,2023-12-27T10:26:54.000Z,2024-01-02T07:25:49.000Z,loitering,1
1734231a5-5625-be88-4b7c-2b6f6de1e419,1680579,SUQIYU16805-7949%,32.339,123.1207,114.029055,119.62430499999999,130.0,132.0,2023-12-27T10:29:57.000Z,2024-01-10T08:10:21.000Z,loitering,1
df12975c9-91ee-6a12-4df6-ae08923a0a2f,233811348,SUQIYU18101-7-83%,32.9862,123.8446,176.57279699999998,160.452234,175.0,160.0,2023-12-27T10:34:18.000Z,2024-01-01T13:44:47.000Z,loitering,1
a44768754-463d-41aa-53a2-0f85ca7eb0aa,412331214,LU RONG YU JIA58888,35.0834,123.8508,131.68829699999998,128.844375,131.0,128.0,2023-12-27T10:40:22.000Z,2024-01-02T06:59:14.000Z,loitering,1
882189477-7cf1-6159-e607-8dec4c5fe114,44228070,SUQIYU04422*70_7.8V,32.2705,123.1901,113.892523,113.892523,134.0,134.0,2023-12-27T10:47:00.000Z,2024-01-10T09:09:05.000Z,loitering,1
1543aff12-23eb-7517-87b5-190eb8930d36,804422011,SUQIYU04422*011_7.8V,32.3645,123.191,122.216852,123.157234,138.0,138.0,2023-12-27T10:49:23.000Z,2024-01-01T11:29:40.000Z,loitering,1
